Product Name,Printing,Rarity,Market Price
Brutal Traditions (Hyperspace),Foil,Uncommon,$2.49
Brutal Traditions (Hyperspace),Normal,Uncommon,$1.34
Clan Wren Rescuer (Hyperspace),Foil,Common,$2.47
Clan Wren Rescuer (Hyperspace),Normal,Common,$0.36
Kuiil - I Have Spoken (Hyperspace),Foil,Uncommon,$8.08
Kuiil - I Have Spoken (Hyperspace),Normal,Uncommon,$0.59
Concord Dawn Interceptors (Hyperspace),Foil,Uncommon,$8.56
Concord Dawn Interceptors (Hyperspace),Normal,Uncommon,$2.07
Village Protectors (Hyperspace),Foil,Common,$1.25
Village Protectors (Hyperspace),Normal,Common,$0.57
Rose Tico - Dedicated to the Cause (Hyperspace),Foil,Uncommon,$3.28
Rose Tico - Dedicated to the Cause (Hyperspace),Normal,Uncommon,$2.64
Rey - Keeping the Past (Hyperspace),Foil,Legendary,$78.31
Rey - Keeping the Past (Hyperspace),Normal,Legendary,$31.71
The Armorer - Survival Is Strength (Hyperspace),Foil,Uncommon,$5.15
The Armorer - Survival Is Strength (Hyperspace),Normal,Uncommon,$0.98
Gentle Giant (Hyperspace),Foil,Common,$1.12
Gentle Giant (Hyperspace),Normal,Common,$0.62
"The Mandalorian - Wherever I Go, He Goes (Hyperspace)",Foil,Legendary,$113.36
"The Mandalorian - Wherever I Go, He Goes (Hyperspace)",Normal,Legendary,$34.68
Chewbacca - Pykesbane (Hyperspace),Normal,Rare,$7.71
Mystic Reflection (Hyperspace),Foil,Rare,$11.41
Mystic Reflection (Hyperspace),Normal,Rare,$5.51
Sugi - Hired Guardian (Hyperspace),Normal,Rare,$2.59
Second Chance (Hyperspace),Normal,Legendary,$14.17
Midnight Repairs (Hyperspace),Normal,Uncommon,$0.51
Moisture Farmer (Hyperspace),Foil,Common,$1.14
Moisture Farmer (Hyperspace),Normal,Common,$0.41
Follower of the Way (Hyperspace),Foil,Common,$2.70
Follower of the Way (Hyperspace),Normal,Common,$0.55
Rickety Quadjumper (Hyperspace),Foil,Common,$1.30
Rickety Quadjumper (Hyperspace),Normal,Common,$0.66
Val - Loyal to the End (Hyperspace),Foil,Rare,$6.99
Val - Loyal to the End (Hyperspace),Normal,Rare,$3.54
Embo - Stoic and Resolute (Hyperspace),Foil,Uncommon,$3.81
Embo - Stoic and Resolute (Hyperspace),Normal,Uncommon,$2.96
HWK-290 Freighter (Hyperspace),Foil,Common,$0.80
HWK-290 Freighter (Hyperspace),Normal,Common,$0.70
Wroshyr Tree Tender (Hyperspace),Foil,Common,$1.69
Wroshyr Tree Tender (Hyperspace),Normal,Common,$0.44
Niima Outpost Constables (Hyperspace),Foil,Common,$0.97
Niima Outpost Constables (Hyperspace),Normal,Common,$0.27
Survivors' Gauntlet (Hyperspace),Foil,Rare,$12.13
Survivors' Gauntlet (Hyperspace),Normal,Rare,$3.37
Vigilant Pursuit Craft (Hyperspace),Foil,Common,$0.73
Vigilant Pursuit Craft (Hyperspace),Normal,Common,$0.60
Cargo Juggernaut (Hyperspace),Foil,Common,$1.06
Cargo Juggernaut (Hyperspace),Normal,Common,$0.34
Fenn Rau - Protector of Concord Dawn (Hyperspace),Foil,Uncommon,$9.37
Fenn Rau - Protector of Concord Dawn (Hyperspace),Normal,Uncommon,$1.80
Public Enemy (Hyperspace),Foil,Common,$0.73
Public Enemy (Hyperspace),Normal,Common,$0.40
Foundling (Hyperspace),Foil,Common,$0.81
Foundling (Hyperspace),Normal,Common,$0.40
Top Target (Hyperspace),Foil,Uncommon,$3.85
Top Target (Hyperspace),Normal,Uncommon,$1.25
Imprisoned (Hyperspace),Foil,Rare,$13.76
Imprisoned (Hyperspace),Normal,Rare,$2.83
Mandalorian Armor (Hyperspace),Foil,Rare,$65.00
Mandalorian Armor (Hyperspace),Normal,Rare,$9.71
Vambrace Grappleshot (Hyperspace),Foil,Common,$17.69
Vambrace Grappleshot (Hyperspace),Normal,Common,$0.59
Covert Strength (Hyperspace),Foil,Common,$4.42
Covert Strength (Hyperspace),Normal,Common,$0.59
Unexpected Escape (Hyperspace),Foil,Uncommon,$2.59
Unexpected Escape (Hyperspace),Normal,Uncommon,$1.19
Evidence of the Crime (Hyperspace),Foil,Rare,$5.11
Evidence of the Crime (Hyperspace),Normal,Rare,$4.88
Fell the Dragon (Hyperspace),Foil,Uncommon,$5.58
Fell the Dragon (Hyperspace),Normal,Uncommon,$1.98
Rival's Fall (Hyperspace),Foil,Common,$6.43
Rival's Fall (Hyperspace),Normal,Common,$3.03
Salacious Crumb - Obnoxious Pet (Hyperspace),Foil,Uncommon,$8.22
Salacious Crumb - Obnoxious Pet (Hyperspace),Normal,Uncommon,$3.47
Outland TIE Vanguard (Hyperspace),Foil,Common,$2.20
Outland TIE Vanguard (Hyperspace),Normal,Common,$0.75
Warbird Stowaway (Hyperspace),Foil,Common,$0.74
Warbird Stowaway (Hyperspace),Normal,Common,$0.16
Crosshair - Following Orders (Hyperspace),Foil,Uncommon,$6.38
Crosshair - Following Orders (Hyperspace),Normal,Uncommon,$1.58
Ephant Mon - Head of Security (Hyperspace),Foil,Rare,$6.31
Ephant Mon - Head of Security (Hyperspace),Normal,Rare,$4.60
Pirate Battle Tank (Hyperspace),Foil,Common,$1.42
Pirate Battle Tank (Hyperspace),Normal,Common,$0.58
Maul - Shadow Collective Visionary (Hyperspace),Foil,Rare,$58.81
Maul - Shadow Collective Visionary (Hyperspace),Normal,Rare,$27.27
Jabba's Rancor - Pateesa (Hyperspace),Foil,Uncommon,$10.69
Jabba's Rancor - Pateesa (Hyperspace),Normal,Uncommon,$1.80
Finalizer - Might of the First Order (Hyperspace),Foil,Legendary,$42.01
Finalizer - Might of the First Order (Hyperspace),Normal,Legendary,$15.85
Remnant Reserves (Hyperspace),Foil,Uncommon,$3.54
Remnant Reserves (Hyperspace),Normal,Uncommon,$0.73
Palpatine's Return (Hyperspace),Foil,Rare,$13.57
Palpatine's Return (Hyperspace),Normal,Rare,$11.78
Clone Deserter (Hyperspace),Foil,Common,$5.66
Clone Deserter (Hyperspace),Normal,Common,$0.65
Maz Kanata - Pirate Queen (Hyperspace),Foil,Rare,$10.77
Maz Kanata - Pirate Queen (Hyperspace),Normal,Rare,$3.02
Freetown Backup (Hyperspace),Foil,Uncommon,$1.10
Freetown Backup (Hyperspace),Normal,Uncommon,$0.89
Sundari Peacekeeper (Hyperspace),Foil,Uncommon,$6.05
Sundari Peacekeeper (Hyperspace),Normal,Uncommon,$1.57
Echo - Restored (Hyperspace),Foil,Uncommon,$4.60
Echo - Restored (Hyperspace),Normal,Uncommon,$1.37
Modded Cohort (Hyperspace),Foil,Common,$1.48
Modded Cohort (Hyperspace),Normal,Common,$0.81
Adelphi Patrol Wing (Hyperspace),Foil,Common,$1.91
Adelphi Patrol Wing (Hyperspace),Normal,Common,$0.59
The Marauder - Shuttling the Bad Batch (Hyperspace),Foil,Rare,$18.31
The Marauder - Shuttling the Bad Batch (Hyperspace),Normal,Rare,$7.63
General Rieekan - Defensive Strategist (Hyperspace),Foil,Rare,$10.00
General Rieekan - Defensive Strategist (Hyperspace),Normal,Rare,$4.58
Inspiring Mentor (Hyperspace),Foil,Rare,$11.83
Inspiring Mentor (Hyperspace),Normal,Rare,$3.20
Spark of Hope (Hyperspace),Foil,Uncommon,$4.59
Spark of Hope (Hyperspace),Normal,Uncommon,$3.52
Rule With Respect (Hyperspace),Normal,Legendary,$11.38
Enterprising Lackeys (Hyperspace),Normal,Rare,$2.83
Enforced Loyalty (Hyperspace),Foil,Uncommon,$2.71
Enforced Loyalty (Hyperspace),Normal,Uncommon,$1.15
Endless Legions (Hyperspace),Foil,Legendary,$63.85
Endless Legions (Hyperspace),Normal,Legendary,$15.59
Warzone Lieutenant (Hyperspace),Foil,Common,$1.61
Warzone Lieutenant (Hyperspace),Normal,Common,$0.54
Collections Starhopper (Hyperspace),Foil,Common,$0.96
Collections Starhopper (Hyperspace),Normal,Common,$0.25
Gamorrean Retainer (Hyperspace),Foil,Common,$1.56
Gamorrean Retainer (Hyperspace),Normal,Common,$0.96
Privateer Crew (Hyperspace),Foil,Uncommon,$1.24
Privateer Crew (Hyperspace),Normal,Uncommon,$0.83
Scanning Officer (Hyperspace),Foil,Uncommon,$2.89
Scanning Officer (Hyperspace),Normal,Uncommon,$1.89
Cobb Vanth - The Marshal (Hyperspace),Foil,Rare,$19.48
Cobb Vanth - The Marshal (Hyperspace),Normal,Rare,$3.50
Outlaw Corona (Hyperspace),Foil,Common,$1.12
Outlaw Corona (Hyperspace),Normal,Common,$0.23
Reputable Hunter (Hyperspace),Foil,Common,$1.26
Reputable Hunter (Hyperspace),Normal,Common,$0.48
Kihraxz Heavy Fighter (Hyperspace),Foil,Uncommon,$7.15
Kihraxz Heavy Fighter (Hyperspace),Normal,Uncommon,$0.47
Weequay Pirate Gang (Hyperspace),Foil,Common,$3.21
Weequay Pirate Gang (Hyperspace),Normal,Common,$0.25
Discerning Veteran (Hyperspace),Foil,Common,$1.32
Discerning Veteran (Hyperspace),Normal,Common,$0.53
Mercenary Company (Hyperspace),Foil,Common,$2.02
Mercenary Company (Hyperspace),Normal,Common,$0.68
Arquitens Assault Cruiser (Hyperspace),Foil,Rare,$14.48
Arquitens Assault Cruiser (Hyperspace),Normal,Rare,$3.37
Bounty Hunter's Quarry (Hyperspace),Foil,Uncommon,$7.76
Bounty Hunter's Quarry (Hyperspace),Normal,Uncommon,$3.05
Legal Authority (Hyperspace),Foil,Rare,$6.21
Legal Authority (Hyperspace),Normal,Rare,$4.71
Price on Your Head (Hyperspace),Foil,Common,$1.84
Price on Your Head (Hyperspace),Normal,Common,$0.54
The Darksaber (Hyperspace),Foil,Legendary,$119.67
The Darksaber (Hyperspace),Normal,Legendary,$47.98
Commission (Hyperspace),Foil,Uncommon,$1.00
Commission (Hyperspace),Normal,Uncommon,$0.89
Outflank (Hyperspace),Foil,Common,$1.58
Outflank (Hyperspace),Normal,Common,$0.34
Timely Intervention (Hyperspace),Foil,Common,$5.40
Timely Intervention (Hyperspace),Normal,Common,$0.74
Moment of Glory (Hyperspace),Foil,Common,$1.39
Moment of Glory (Hyperspace),Normal,Common,$0.56
Take Captive (Hyperspace),Foil,Common,$1.33
Take Captive (Hyperspace),Normal,Common,$0.82
Choose Sides (Hyperspace),Foil,Rare,$8.44
Choose Sides (Hyperspace),Normal,Rare,$6.85
Dengar - The Demolisher (Hyperspace),Foil,Uncommon,$4.40
Dengar - The Demolisher (Hyperspace),Normal,Uncommon,$2.58
Guavian Antagonizer (Hyperspace),Foil,Common,$3.04
Guavian Antagonizer (Hyperspace),Normal,Common,$0.76
Kylo's TIE Silencer - Ruthlessly Efficient (Hyperspace),Foil,Legendary,$50.89
Kylo's TIE Silencer - Ruthlessly Efficient (Hyperspace),Normal,Legendary,$35.10
Death Watch Loyalist (Hyperspace),Foil,Common,$2.71
Death Watch Loyalist (Hyperspace),Normal,Common,$0.30
Punishing One - Dengar's Jumpmaster (Hyperspace),Foil,Uncommon,$3.42
Punishing One - Dengar's Jumpmaster (Hyperspace),Normal,Uncommon,$2.08
Jango Fett - Renowned Bounty Hunter (Hyperspace),Foil,Rare,$27.74
Jango Fett - Renowned Bounty Hunter (Hyperspace),Normal,Rare,$6.23
Krrsantan - Muscle for Hire (Hyperspace),Foil,Uncommon,$6.77
Krrsantan - Muscle for Hire (Hyperspace),Normal,Uncommon,$2.24
Trandoshan Hunters (Hyperspace),Foil,Common,$1.01
Trandoshan Hunters (Hyperspace),Normal,Common,$0.47
Kylo Ren - Killing the Past (Hyperspace),Foil,Legendary,$86.41
Kylo Ren - Killing the Past (Hyperspace),Normal,Legendary,$29.69
Pre Vizsla - Power Hungry (Hyperspace),Foil,Rare,$14.75
Pre Vizsla - Power Hungry (Hyperspace),Normal,Rare,$10.28
Ruthlessness (Hyperspace),Normal,Rare,$4.52
Give In to Your Anger (Hyperspace),Foil,Rare,$12.78
Give In to Your Anger (Hyperspace),Normal,Rare,$3.36
Headhunting (Hyperspace),Foil,Uncommon,$4.56
Headhunting (Hyperspace),Normal,Uncommon,$0.65
Heroic Renegade (Hyperspace),Foil,Common,$1.11
Heroic Renegade (Hyperspace),Normal,Common,$0.41
Ketsu Onyo - Old Friend (Hyperspace),Foil,Uncommon,$5.51
Ketsu Onyo - Old Friend (Hyperspace),Normal,Uncommon,$2.43
Cassian Andor - Rebellions Are Built On Hope (Hyperspace),Foil,Uncommon,$7.37
Cassian Andor - Rebellions Are Built On Hope (Hyperspace),Normal,Uncommon,$2.40
Nite Owl Skirmisher (Hyperspace),Foil,Common,$0.91
Nite Owl Skirmisher (Hyperspace),Normal,Common,$0.48
Koska Reeves - Loyal Nite Owl (Hyperspace),Foil,Rare,$9.87
Koska Reeves - Loyal Nite Owl (Hyperspace),Normal,Rare,$4.56
Valiant Assault Ship (Hyperspace),Foil,Uncommon,$2.38
Valiant Assault Ship (Hyperspace),Normal,Uncommon,$0.77
Desperado Freighter (Hyperspace),Foil,Common,$1.93
Desperado Freighter (Hyperspace),Normal,Common,$0.47
Poe Dameron - Quick to Improvise (Hyperspace),Foil,Legendary,$101.78
Poe Dameron - Quick to Improvise (Hyperspace),Normal,Legendary,$71.51
Wrecker - BOOM! (Hyperspace),Foil,Rare,$30.41
Wrecker - BOOM! (Hyperspace),Normal,Rare,$19.03
Heroic Resolve (Hyperspace),Foil,Rare,$9.29
Heroic Resolve (Hyperspace),Normal,Rare,$4.36
Cripple Authority (Hyperspace),Foil,Uncommon,$2.05
Cripple Authority (Hyperspace),Normal,Uncommon,$0.25
Bo-Katan Kryze - Fighting For Mandalore (Hyperspace),Foil,Uncommon,$4.89
Bo-Katan Kryze - Fighting For Mandalore (Hyperspace),Normal,Uncommon,$1.50
Wild Rancor (Hyperspace),Foil,Rare,$11.00
Wild Rancor (Hyperspace),Normal,Rare,$2.45
The Chaos of War (Hyperspace),Normal,Rare,$4.94
Reckless Gunslinger (Hyperspace),Foil,Common,$3.86
Reckless Gunslinger (Hyperspace),Normal,Common,$1.28
Stolen Landspeeder (Hyperspace),Normal,Rare,$3.89
House Kast Soldier (Hyperspace),Foil,Common,$1.12
House Kast Soldier (Hyperspace),Normal,Common,$0.49
Migs Mayfeld - Triggerman (Hyperspace),Foil,Rare,$30.00
Migs Mayfeld - Triggerman (Hyperspace),Normal,Rare,$5.49
Rhokai Gunship (Hyperspace),Foil,Common,$1.13
Rhokai Gunship (Hyperspace),Normal,Common,$0.60
Unlicensed Headhunter (Hyperspace),Foil,Uncommon,$2.32
Unlicensed Headhunter (Hyperspace),Normal,Uncommon,$0.99
Disabling Fang Fighter (Hyperspace),Foil,Common,$1.07
Disabling Fang Fighter (Hyperspace),Normal,Common,$0.35
Wanted Insurgents (Hyperspace),Foil,Common,$0.74
Wanted Insurgents (Hyperspace),Normal,Common,$0.21
Hunting Nexu (Hyperspace),Foil,Common,$1.96
Hunting Nexu (Hyperspace),Normal,Common,$0.44
Clan Challengers (Hyperspace),Foil,Common,$2.23
Clan Challengers (Hyperspace),Normal,Common,$0.47
IG-11 - I Cannot Be Captured (Hyperspace),Foil,Uncommon,$4.21
IG-11 - I Cannot Be Captured (Hyperspace),Normal,Uncommon,$1.17
Covetous Rivals (Hyperspace),Foil,Common,$1.13
Covetous Rivals (Hyperspace),Normal,Common,$0.48
Krayt Dragon (Hyperspace),Foil,Legendary,$101.47
Krayt Dragon (Hyperspace),Normal,Legendary,$63.58
Guild Target (Hyperspace),Foil,Uncommon,$3.13
Guild Target (Hyperspace),Normal,Uncommon,$1.26
Hotshot DL-44 Blaster (Hyperspace),Foil,Rare,$24.73
Hotshot DL-44 Blaster (Hyperspace),Normal,Rare,$9.44
Armed to the Teeth (Hyperspace),Foil,Uncommon,$4.85
Armed to the Teeth (Hyperspace),Normal,Uncommon,$1.11
Death Mark (Hyperspace),Foil,Common,$1.40
Death Mark (Hyperspace),Normal,Common,$0.76
Vambrace Flamethrower (Hyperspace),Foil,Rare,$6.50
Vambrace Flamethrower (Hyperspace),Normal,Rare,$3.91
Daring Raid (Hyperspace),Foil,Common,$3.13
Daring Raid (Hyperspace),Normal,Common,$1.00
Desperate Attack (Hyperspace),Foil,Common,$0.68
Desperate Attack (Hyperspace),Normal,Common,$0.55
Detention Block Rescue (Hyperspace),Foil,Common,$2.03
Detention Block Rescue (Hyperspace),Normal,Common,$0.36
Pillage (Hyperspace),Foil,Common,$3.89
Pillage (Hyperspace),Normal,Common,$0.75
Bravado (Hyperspace),Foil,Uncommon,$1.90
Bravado (Hyperspace),Normal,Uncommon,$1.06
Kintan Intimidator (Hyperspace),Foil,Common,$1.17
Kintan Intimidator (Hyperspace),Normal,Common,$0.32
Bazine Netal - Spy for the First Order (Hyperspace),Foil,Rare,$16.31
Bazine Netal - Spy for the First Order (Hyperspace),Normal,Rare,$7.14
Doctor Evazan - Wanted on Twelve Systems (Hyperspace),Foil,Rare,$6.70
Doctor Evazan - Wanted on Twelve Systems (Hyperspace),Normal,Rare,$5.72
Hunter of the Haxion Brood (Hyperspace),Foil,Common,$1.27
Hunter of the Haxion Brood (Hyperspace),Normal,Common,$0.83
Lurking TIE Phantom (Hyperspace),Foil,Uncommon,$16.11
Lurking TIE Phantom (Hyperspace),Normal,Uncommon,$6.96
4-LOM - Bounty Hunter for Hire (Hyperspace),Foil,Uncommon,$7.25
4-LOM - Bounty Hunter for Hire (Hyperspace),Normal,Uncommon,$4.05
Slaver's Freighter (Hyperspace),Foil,Common,$0.99
Slaver's Freighter (Hyperspace),Normal,Common,$0.35
Zuckuss - Bounty Hunter for Hire (Hyperspace),Foil,Uncommon,$9.21
Zuckuss - Bounty Hunter for Hire (Hyperspace),Normal,Uncommon,$2.11
Xanadu Blood - Cad Bane's Reward (Hyperspace),Normal,Rare,$11.28
Dryden Vos - Offering No Escape (Hyperspace),Foil,Legendary,$28.25
Dryden Vos - Offering No Escape (Hyperspace),Normal,Legendary,$23.49
Frozen in Carbonite (Hyperspace),Foil,Uncommon,$5.70
Frozen in Carbonite (Hyperspace),Normal,Uncommon,$1.54
Triple Dark Raid (Hyperspace),Foil,Rare,$16.78
Triple Dark Raid (Hyperspace),Normal,Rare,$11.89
Cartel Turncoat (Hyperspace),Foil,Common,$1.96
Cartel Turncoat (Hyperspace),Normal,Common,$0.21
L3-37 - Droid Revolutionary (Hyperspace),Foil,Uncommon,$9.17
L3-37 - Droid Revolutionary (Hyperspace),Normal,Uncommon,$1.73
Omega - Part of the Squad (Hyperspace),Foil,Rare,$34.00
Omega - Part of the Squad (Hyperspace),Normal,Rare,$7.34
Coruscant Dissident (Hyperspace),Foil,Uncommon,$2.99
Coruscant Dissident (Hyperspace),Normal,Uncommon,$1.30
Liberated Slaves (Hyperspace),Foil,Common,$0.24
Liberated Slaves (Hyperspace),Normal,Common,$0.27
Principled Outlaw (Hyperspace),Foil,Common,$2.14
Principled Outlaw (Hyperspace),Normal,Common,$0.20
Qi'ra - Playing Her Part (Hyperspace),Foil,Rare,$14.28
Qi'ra - Playing Her Part (Hyperspace),Normal,Rare,$7.64
Zorii Bliss - Valiant Smuggler (Hyperspace),Foil,Rare,$6.43
Zorii Bliss - Valiant Smuggler (Hyperspace),Normal,Rare,$4.62
Millennium Falcon - Lando's Pride (Hyperspace),Foil,Uncommon,$3.75
Millennium Falcon - Lando's Pride (Hyperspace),Normal,Uncommon,$0.81
Let the Wookiee Win (Hyperspace),Foil,Rare,$8.99
Let the Wookiee Win (Hyperspace),Normal,Rare,$2.65
Spare the Target (Hyperspace),Foil,Uncommon,$3.06
Spare the Target (Hyperspace),Normal,Uncommon,$0.91
A New Adventure (Hyperspace),Foil,Uncommon,$10.40
A New Adventure (Hyperspace),Normal,Uncommon,$3.14
Final Showdown (Hyperspace),Foil,Legendary,$20.15
Final Showdown (Hyperspace),Normal,Legendary,$12.87
Criminal Muscle (Hyperspace),Foil,Common,$1.47
Criminal Muscle (Hyperspace),Normal,Common,$0.39
Cloud-Rider (Hyperspace),Foil,Common,$2.04
Cloud-Rider (Hyperspace),Normal,Common,$1.40
Fugitive Wookiee (Hyperspace),Foil,Common,$0.90
Fugitive Wookiee (Hyperspace),Normal,Common,$0.35
Privateer Scyk (Hyperspace),Foil,Common,$1.11
Privateer Scyk (Hyperspace),Normal,Common,$0.82
DJ - Blatant Thief (Hyperspace),Foil,Legendary,$31.74
DJ - Blatant Thief (Hyperspace),Normal,Legendary,$21.73
Frontier Trader (Hyperspace),Foil,Common,$0.91
Frontier Trader (Hyperspace),Normal,Common,$1.24
Smuggler's Starfighter (Hyperspace),Foil,Common,$1.55
Smuggler's Starfighter (Hyperspace),Normal,Common,$0.35
Chain Code Collector (Hyperspace),Foil,Common,$1.34
Chain Code Collector (Hyperspace),Normal,Common,$0.22
Tobias Beckett - I Trust No One (Hyperspace),Foil,Rare,$5.00
Tobias Beckett - I Trust No One (Hyperspace),Normal,Rare,$5.10
Resourceful Pursuers (Hyperspace),Foil,Common,$0.42
Resourceful Pursuers (Hyperspace),Normal,Common,$1.15
Enfys Nest - Marauder (Hyperspace),Foil,Uncommon,$3.71
Enfys Nest - Marauder (Hyperspace),Normal,Uncommon,$2.81
Fennec Shand - Loyal Sharpshooter (Hyperspace),Foil,Uncommon,$7.17
Fennec Shand - Loyal Sharpshooter (Hyperspace),Normal,Uncommon,$3.57
Wanted (Hyperspace),Foil,Common,$1.95
Wanted (Hyperspace),Normal,Common,$0.29
Enticing Reward (Hyperspace),Foil,Uncommon,$8.13
Enticing Reward (Hyperspace),Normal,Uncommon,$1.49
Boba Fett's Armor (Hyperspace),Foil,Rare,$25.55
Boba Fett's Armor (Hyperspace),Normal,Rare,$7.88
Jetpack (Hyperspace),Foil,Uncommon,$19.92
Jetpack (Hyperspace),Normal,Uncommon,$1.73
Unrefusable Offer (Hyperspace),Normal,Rare,$3.38
Look the Other Way (Hyperspace),Foil,Common,$0.82
Look the Other Way (Hyperspace),Normal,Common,$0.50
Bounty Posting (Hyperspace),Foil,Uncommon,$2.63
Bounty Posting (Hyperspace),Normal,Uncommon,$1.22
Ma Klounkee (Hyperspace),Foil,Common,$4.04
Ma Klounkee (Hyperspace),Normal,Common,$1.21
Swoop Down (Hyperspace),Foil,Rare,$8.71
Swoop Down (Hyperspace),Normal,Rare,$5.56
Surprise Strike (Hyperspace),Foil,Common,$4.01
Surprise Strike (Hyperspace),Normal,Common,$0.49
Relentless Pursuit (Hyperspace),Foil,Common,$1.17
Relentless Pursuit (Hyperspace),Normal,Common,$0.61
Evacuate (Hyperspace),Foil,Legendary,$50.00
Evacuate (Hyperspace),Normal,Legendary,$19.17
Ruthless Assassin (Hyperspace),Foil,Common,$0.76
Ruthless Assassin (Hyperspace),Normal,Common,$0.32
Black Sun Starfighter (Hyperspace),Foil,Common,$2.17
Black Sun Starfighter (Hyperspace),Normal,Common,$0.88
Toro Calican - Ambitious Upstart (Hyperspace),Foil,Uncommon,$7.51
Toro Calican - Ambitious Upstart (Hyperspace),Normal,Uncommon,$1.52
Hutt's Henchmen (Hyperspace),Foil,Common,$0.66
Hutt's Henchmen (Hyperspace),Normal,Common,$0.24
Kragan Gorr - Warbird Captain (Hyperspace),Foil,Rare,$5.79
Kragan Gorr - Warbird Captain (Hyperspace),Normal,Rare,$4.49
Altering the Deal (Hyperspace),Foil,Rare,$1.00
Altering the Deal (Hyperspace),Normal,Rare,$3.34
No Bargain (Hyperspace),Foil,Common,$0.57
No Bargain (Hyperspace),Normal,Common,$0.63
Grey Squadron Y-Wing (Hyperspace),Foil,Common,$2.18
Grey Squadron Y-Wing (Hyperspace),Normal,Common,$0.45
Protector of the Throne (Hyperspace),Foil,Common,$2.30
Protector of the Throne (Hyperspace),Normal,Common,$0.55
Tech - Source of Insight (Hyperspace),Foil,Rare,$27.98
Tech - Source of Insight (Hyperspace),Normal,Rare,$13.14
Wookiee Warrior (Hyperspace),Foil,Common,$3.07
Wookiee Warrior (Hyperspace),Normal,Common,$0.41
Tarfful - Kashyyyk Chieftain (Hyperspace),Foil,Rare,$11.09
Tarfful - Kashyyyk Chieftain (Hyperspace),Normal,Rare,$7.47
Smuggler's Aid (Hyperspace),Foil,Common,$1.09
Smuggler's Aid (Hyperspace),Normal,Common,$0.21
This Is The Way (Hyperspace),Foil,Uncommon,$16.67
This Is The Way (Hyperspace),Normal,Uncommon,$1.26
Bounty Guild Initiate (Hyperspace),Foil,Common,$0.95
Bounty Guild Initiate (Hyperspace),Normal,Common,$0.61
Lady Proxima - White Worm Matriarch (Hyperspace),Foil,Uncommon,$2.84
Lady Proxima - White Worm Matriarch (Hyperspace),Normal,Uncommon,$1.12
Mercenary Gunship (Hyperspace),Foil,Uncommon,$3.09
Mercenary Gunship (Hyperspace),Normal,Uncommon,$1.56
Underworld Thug (Hyperspace),Foil,Common,$0.50
Underworld Thug (Hyperspace),Normal,Common,$0.12
Mandalorian Warrior (Hyperspace),Foil,Common,$1.94
Mandalorian Warrior (Hyperspace),Normal,Common,$1.28
Twin Pod Cloud Car (Hyperspace),Foil,Common,$0.77
Twin Pod Cloud Car (Hyperspace),Normal,Common,$0.49
Street Gang Recruiter (Hyperspace),Foil,Common,$0.70
Street Gang Recruiter (Hyperspace),Normal,Common,$0.24
Rich Reward (Hyperspace),Foil,Common,$0.83
Rich Reward (Hyperspace),Normal,Common,$0.86
