Product Name,Printing,Rarity,Market Price
First Light - Headquarters of the Crimson Dawn,Foil,Rare,$1.52
Palpatine's Return,Foil,Rare,$1.50
Concord Dawn Interceptors (Hyperspace),Normal,Uncommon,$1.50
Fenn Rau - Protector of Concord Dawn (Hyperspace),Normal,Uncommon,$1.48
Adelphi Patrol Wing (Hyperspace),Foil,Common,$1.48
Smuggler's Starfighter (Hyperspace),Foil,Common,$1.48
The Marauder - Shuttling the Bad Batch,Normal,Rare,$1.47
Wroshyr Tree Tender (Hyperspace),Foil,Common,$1.47
Qi'ra - Playing Her Part,Foil,Rare,$1.46
Bo-Katan Kryze - Fighting For Mandalore (Hyperspace),Normal,Uncommon,$1.46
Enticing Reward (Hyperspace),Normal,Uncommon,$1.45
Legal Authority,Foil,Rare,$1.44
4-LOM - Bounty Hunter for Hire,Foil,Uncommon,$1.41
Supercommando Squad (Hyperspace),Foil,Common,$1.41
Follower of the Way (Hyperspace),Foil,Common,$1.41
Gamorrean Retainer (Hyperspace),Foil,Common,$1.41
Wroshyr Tree Tender (Hyperspace),Foil,Common,$1.40
Moment of Glory (Hyperspace),Foil,Common,$1.40
Punishing One - Dengar's Jumpmaster (Hyperspace),Normal,Uncommon,$1.40
Crosshair - Following Orders (Hyperspace),Normal,Uncommon,$1.39
Frozen in Carbonite (Hyperspace),Normal,Uncommon,$1.39
Mandalorian Armor,Foil,Rare,$1.37
Pre Vizsla - Power Hungry,Foil,Rare,$1.37
The Chaos of War,Foil,Rare,$1.37
Migs Mayfeld - Triggerman,Foil,Rare,$1.37
Sundari Peacekeeper (Hyperspace),Normal,Uncommon,$1.36
Toro Calican - Ambitious Upstart (Hyperspace),Normal,Uncommon,$1.36
Pirate Battle Tank (Hyperspace),Foil,Common,$1.34
Modded Cohort (Hyperspace),Foil,Common,$1.34
Jetpack (Hyperspace),Normal,Uncommon,$1.34
Heroic Resolve,Foil,Rare,$1.33
Outland TIE Vanguard (Hyperspace),Foil,Common,$1.33
Xanadu Blood - Cad Bane's Reward,Normal,Rare,$1.32
Kylo Ren - Rash and Deadly (Hyperspace),Normal,Rare,$1.32
Outflank (Hyperspace),Foil,Common,$1.31
Arquitens Assault Cruiser,Foil,Rare,$1.30
Zuckuss - Bounty Hunter for Hire,Foil,Uncommon,$1.30
Qi'ra - Playing Her Part,Normal,Rare,$1.27
Cloud-Rider (Hyperspace),Normal,Common,$1.26
The Marauder - Shuttling the Bad Batch,Foil,Rare,$1.25
Chain Code Collector (Hyperspace),Foil,Common,$1.25
Krrsantan - Muscle for Hire,Foil,Uncommon,$1.24
Echo - Restored (Hyperspace),Normal,Uncommon,$1.24
Maz Kanata - Pirate Queen,Foil,Rare,$1.23
Qi'ra - I Alone Survived (Hyperspace),Normal,Rare,$1.23
Warzone Lieutenant (Hyperspace),Foil,Common,$1.22
Hylobon Enforcer (Hyperspace),Foil,Common,$1.21
Synara San - Loyal to Kragan (Hyperspace),Foil,Uncommon,$1.21
Village Protectors (Hyperspace),Foil,Common,$1.20
Detention Block Rescue (Hyperspace),Foil,Common,$1.20
Mandalorian Warrior (Hyperspace),Foil,Common,$1.20
Migs Mayfeld - Triggerman,Normal,Rare,$1.19
The Client - Dictated by Discretion (Hyperspace),Normal,Uncommon,$1.19
Reputable Hunter (Hyperspace),Foil,Common,$1.19
Hunter of the Haxion Brood (Hyperspace),Foil,Common,$1.19
Vambrace Flamethrower,Normal,Rare,$1.18
Take Captive (Hyperspace),Foil,Common,$1.18
Surprise Strike (Hyperspace),Foil,Common,$1.18
Mandalorian Armor,Foil,Rare,$1.17
Cassian Andor - Rebellions Are Built On Hope (Hyperspace),Normal,Uncommon,$1.17
Kintan Intimidator (Hyperspace),Foil,Common,$1.17
Criminal Muscle (Hyperspace),Foil,Common,$1.17
Give In to Your Anger,Foil,Rare,$1.16
Rickety Quadjumper (Hyperspace),Foil,Common,$1.16
Coruscant Dissident (Hyperspace),Normal,Uncommon,$1.16
The Chaos of War,Foil,Rare,$1.15
The Chaos of War,Normal,Rare,$1.14
Rival's Fall (Hyperspace),Normal,Common,$1.14
Koska Reeves - Loyal Nite Owl,Normal,Rare,$1.13
Zuckuss - Bounty Hunter for Hire (Hyperspace),Normal,Uncommon,$1.13
Vambrace Flamethrower,Normal,Rare,$1.12
Bo-Katan Kryze - Princess in Exile (Hyperspace),Normal,Rare,$1.12
Privateer Crew (Hyperspace),Foil,Uncommon,$1.12
Guild Target (Hyperspace),Normal,Uncommon,$1.11
Palpatine's Return,Normal,Rare,$1.10
Migs Mayfeld - Triggerman,Normal,Rare,$1.10
Covetous Rivals (Hyperspace),Foil,Common,$1.10
Choose Sides,Normal,Rare,$1.09
Clan Saxon Gauntlet (Hyperspace),Normal,Uncommon,$1.09
House Kast Soldier (Hyperspace),Foil,Common,$1.09
Relentless Pursuit (Hyperspace),Foil,Common,$1.09
Clan Wren Rescuer (Hyperspace),Foil,Common,$1.08
Gentle Giant (Hyperspace),Foil,Common,$1.08
Unexpected Escape (Hyperspace),Normal,Uncommon,$1.08
This Is The Way (Hyperspace),Normal,Uncommon,$1.08
The Armorer - Survival Is Strength,Foil,Uncommon,$1.07
Tarfful - Kashyyyk Chieftain,Foil,Rare,$1.07
Discerning Veteran (Hyperspace),Foil,Common,$1.07
Price on Your Head,Foil,Common,$1.06
Enforced Loyalty (Hyperspace),Normal,Uncommon,$1.06
Lady Proxima - White Worm Matriarch (Hyperspace),Normal,Uncommon,$1.06
Brutal Traditions (Hyperspace),Normal,Uncommon,$1.05
Rhokai Gunship (Hyperspace),Foil,Common,$1.05
Ma Klounkee (Hyperspace),Normal,Common,$1.05
Stolen Landspeeder,Foil,Rare,$1.04
Moisture Farmer (Hyperspace),Foil,Common,$1.04
Death Mark (Hyperspace),Foil,Common,$1.04
L3-37 - Droid Revolutionary (Hyperspace),Normal,Uncommon,$1.04
Cargo Juggernaut,Foil,Common,$1.03
Doctor Evazan - Wanted on Twelve Systems,Normal,Rare,$1.03
Outlaw Corona (Hyperspace),Foil,Common,$1.03
Trandoshan Hunters (Hyperspace),Foil,Common,$1.03
IG-11 - I Cannot Be Captured (Hyperspace),Normal,Uncommon,$1.03
Armed to the Teeth (Hyperspace),Normal,Uncommon,$1.03
Pre Vizsla - Power Hungry,Normal,Rare,$1.02
First Light - Headquarters of the Crimson Dawn,Normal,Rare,$1.01
Cobb Vanth - The Marshal,Normal,Rare,$1.01
Doctor Evazan - Wanted on Twelve Systems,Normal,Rare,$1.01
Hunter - Outcast Sergeant (Hyperspace),Normal,Rare,$1.01
Niima Outpost Constables (Hyperspace),Foil,Common,$1.01
Freetown Backup (Hyperspace),Foil,Uncommon,$1.01
Doctor Pershing - Experimenting With Life,Foil,Rare,$1.00
Pre Vizsla - Power Hungry,Foil,Rare,$1.00
Wild Rancor,Foil,Rare,$1.00
Qi'ra - I Alone Survived (Hyperspace),Normal,Rare,$1.00
Hylobon Enforcer (Hyperspace),Foil,Common,$1.00
Supercommando Squad (Hyperspace),Foil,Common,$1.00
Vigilant Pursuit Craft (Hyperspace),Foil,Common,$1.00
Heroic Renegade (Hyperspace),Foil,Common,$1.00
Wanted Insurgents (Hyperspace),Foil,Common,$1.00
Black Sun Starfighter (Hyperspace),Foil,Common,$1.00
Tarfful - Kashyyyk Chieftain (Hyperspace),Normal,Rare,$1.00
The Armorer - Survival Is Strength (Hyperspace),Normal,Uncommon,$0.99
Top Target (Hyperspace),Normal,Uncommon,$0.99
Frontier Trader (Hyperspace),Normal,Common,$0.99
Choose Sides,Foil,Rare,$0.98
Qi'ra - Playing Her Part,Normal,Rare,$0.98
Let the Wookiee Win,Foil,Rare,$0.98
Bravado (Hyperspace),Normal,Uncommon,$0.98
Cloud-Rider (Hyperspace),Normal,Common,$0.98
Dengar - The Demolisher,Foil,Uncommon,$0.97
Ruthlessness,Foil,Rare,$0.97
Omega - Part of the Squad,Foil,Rare,$0.97
Privateer Scyk (Hyperspace),Foil,Common,$0.97
Kylo Ren - Rash and Deadly (Hyperspace),Normal,Rare,$0.96
Cargo Juggernaut (Hyperspace),Foil,Common,$0.96
Smuggler's Aid (Hyperspace),Foil,Common,$0.96
Niima Outpost Constables,Foil,Common,$0.95
Mandalorian Armor,Normal,Rare,$0.95
Resourceful Pursuers (Hyperspace),Normal,Common,$0.95
Bounty Posting (Hyperspace),Normal,Uncommon,$0.95
Disabling Fang Fighter (Hyperspace),Foil,Common,$0.94
Imprisoned,Foil,Rare,$0.93
Mandalorian Warrior (Hyperspace),Normal,Common,$0.93
Heroic Resolve,Normal,Rare,$0.92
Unlicensed Headhunter (Hyperspace),Normal,Uncommon,$0.92
Slaver's Freighter (Hyperspace),Foil,Common,$0.92
Salacious Crumb - Obnoxious Pet,Foil,Uncommon,$0.91
Frontier Trader (Hyperspace),Foil,Common,$0.91
Chewbacca - Pykesbane,Normal,Rare,$0.90
Cassian Andor - Rebellions Are Built On Hope,Foil,Uncommon,$0.90
Migs Mayfeld - Triggerman,Foil,Rare,$0.90
Bo-Katan Kryze - Princess in Exile (Hyperspace),Normal,Rare,$0.90
Reckless Gunslinger (Hyperspace),Foil,Common,$0.90
Survivors' Gauntlet,Foil,Rare,$0.89
The Chaos of War,Normal,Rare,$0.89
Synara San - Loyal to Kragan (Hyperspace),Normal,Uncommon,$0.89
Foundling (Hyperspace),Foil,Common,$0.89
Daring Raid (Hyperspace),Normal,Common,$0.89
Chewbacca - Pykesbane,Normal,Rare,$0.88
First Light - Headquarters of the Crimson Dawn,Normal,Rare,$0.87
Punishing One - Dengar's Jumpmaster,Foil,Uncommon,$0.87
Bounty Hunter's Quarry,Foil,Uncommon,$0.86
Heroic Resolve,Normal,Rare,$0.85
Altering the Deal,Foil,Rare,$0.85
Commission (Hyperspace),Foil,Uncommon,$0.85
Nite Owl Skirmisher (Hyperspace),Foil,Common,$0.85
General Rieekan - Defensive Strategist,Foil,Rare,$0.84
Millennium Falcon - Lando's Pride (Hyperspace),Normal,Uncommon,$0.84
Sundari Peacekeeper,Foil,Uncommon,$0.83
A New Adventure,Foil,Uncommon,$0.83
Fennec Shand - Loyal Sharpshooter,Foil,Uncommon,$0.83
Fugitive Wookiee (Hyperspace),Foil,Common,$0.83
Lom Pyke - Dealer in Truths,Foil,Rare,$0.82
Wild Rancor,Normal,Rare,$0.82
Tarfful - Kashyyyk Chieftain,Normal,Rare,$0.82
Rich Reward (Hyperspace),Foil,Common,$0.82
Doctor Pershing - Experimenting With Life,Foil,Rare,$0.81
Finn - This is a Rescue (Hyperspace),Normal,Rare,$0.81
Rich Reward (Hyperspace),Normal,Common,$0.81
Ephant Mon - Head of Security,Foil,Rare,$0.80
Gamorrean Retainer (Hyperspace),Normal,Common,$0.80
Val - Loyal to the End,Foil,Rare,$0.79
Maz Kanata - Pirate Queen,Foil,Rare,$0.79
Echo - Restored,Foil,Uncommon,$0.79
Privateer Crew (Hyperspace),Normal,Uncommon,$0.79
Twin Pod Cloud Car,Foil,Common,$0.78
Desperate Attack (Hyperspace),Foil,Common,$0.78
Unrefusable Offer,Foil,Rare,$0.77
Collections Starhopper (Hyperspace),Foil,Common,$0.77
Bounty Guild Initiate (Hyperspace),Foil,Common,$0.77
Commission (Hyperspace),Normal,Uncommon,$0.76
Spare the Target (Hyperspace),Normal,Uncommon,$0.76
Lando Calrissian - With Impeccable Taste,Normal,Rare,$0.75
Mystic Reflection,Foil,Rare,$0.75
Fenn Rau - Protector of Concord Dawn,Foil,Uncommon,$0.75
Mandalorian Armor,Normal,Rare,$0.75
Unexpected Escape,Foil,Uncommon,$0.75
Reckless Gunslinger,Foil,Common,$0.75
A New Adventure,Normal,Uncommon,$0.75
Evidence of the Crime,Normal,Rare,$0.74
HWK-290 Freighter (Hyperspace),Foil,Common,$0.74
Warbird Stowaway (Hyperspace),Foil,Common,$0.74
Privateer Scyk (Hyperspace),Normal,Common,$0.74
Evidence of the Crime,Foil,Rare,$0.73
Jabba's Rancor - Pateesa,Foil,Uncommon,$0.73
Koska Reeves - Loyal Nite Owl,Normal,Rare,$0.72
Doctor Aphra - Rapacious Archaeologist (Hyperspace),Normal,Rare,$0.72
Lando Calrissian - With Impeccable Taste (Hyperspace),Normal,Rare,$0.72
Timely Intervention (Hyperspace),Normal,Common,$0.72
Ruthless Assassin (Hyperspace),Foil,Common,$0.72
Twin Pod Cloud Car (Hyperspace),Foil,Common,$0.72
Kragan Gorr - Warbird Captain,Normal,Rare,$0.71
Tarfful - Kashyyyk Chieftain,Normal,Rare,$0.71
Brutal Traditions,Foil,Uncommon,$0.70
Sugi - Hired Guardian,Foil,Rare,$0.70
Arquitens Assault Cruiser,Normal,Rare,$0.70
Fugitive Wookiee,Foil,Common,$0.70
Clan Saxon Gauntlet (Hyperspace),Normal,Uncommon,$0.70
Freetown Backup (Hyperspace),Normal,Uncommon,$0.70
Look the Other Way (Hyperspace),Foil,Common,$0.70
Black Sun Starfighter (Hyperspace),Normal,Common,$0.70
Scanning Officer,Foil,Uncommon,$0.69
Take Captive (Hyperspace),Normal,Common,$0.69
Mystic Reflection,Foil,Rare,$0.68
Let the Wookiee Win,Normal,Rare,$0.68
Tobias Beckett - I Trust No One,Normal,Rare,$0.68
Hylobon Enforcer (Hyperspace),Normal,Common,$0.68
Remnant Reserves (Hyperspace),Normal,Uncommon,$0.68
Hunter of the Haxion Brood (Hyperspace),Normal,Common,$0.68
Armed to the Teeth,Foil,Uncommon,$0.67
Public Enemy (Hyperspace),Foil,Common,$0.67
Timely Intervention,Foil,Common,$0.66
Zorii Bliss - Valiant Smuggler,Foil,Rare,$0.65
Tobias Beckett - I Trust No One,Normal,Rare,$0.65
Lady Proxima - White Worm Matriarch,Foil,Uncommon,$0.65
Valiant Assault Ship (Hyperspace),Normal,Uncommon,$0.65
Legal Authority,Normal,Rare,$0.64
Kragan Gorr - Warbird Captain,Foil,Rare,$0.64
Kuiil - I Have Spoken (Hyperspace),Normal,Uncommon,$0.64
Jabba the Hutt - His High Exaltedness,Normal,Rare,$0.63
Choose Sides,Normal,Rare,$0.63
Headhunting (Hyperspace),Normal,Uncommon,$0.63
Concord Dawn Interceptors,Foil,Uncommon,$0.62
Imprisoned,Normal,Rare,$0.62
Maz Kanata - Pirate Queen,Normal,Rare,$0.62
Pre Vizsla - Power Hungry,Normal,Rare,$0.62
Arquitens Assault Cruiser,Normal,Rare,$0.61
Unlicensed Headhunter,Foil,Uncommon,$0.61
Pirate Battle Tank,Foil,Common,$0.60
Ruthlessness,Normal,Rare,$0.60
Heroic Renegade,Foil,Common,$0.60
Omega - Part of the Squad,Normal,Rare,$0.60
Maz Kanata - Pirate Queen,Normal,Rare,$0.59
Bounty Posting,Foil,Uncommon,$0.59
Hutt's Henchmen (Hyperspace),Foil,Common,$0.59
Street Gang Recruiter (Hyperspace),Foil,Common,$0.59
Hunter - Outcast Sergeant,Normal,Rare,$0.58
Mystic Reflection,Normal,Rare,$0.58
Survivors' Gauntlet,Normal,Rare,$0.58
Inspiring Mentor,Normal,Rare,$0.58
Inspiring Mentor,Normal,Rare,$0.58
Legal Authority,Normal,Rare,$0.58
Millennium Falcon - Lando's Pride,Foil,Uncommon,$0.58
Modded Cohort (Hyperspace),Normal,Common,$0.58
Pillage (Hyperspace),Normal,Common,$0.58
Val - Loyal to the End,Normal,Rare,$0.57
Freetown Backup,Foil,Uncommon,$0.57
Ruthlessness,Normal,Rare,$0.57
Stolen Landspeeder,Normal,Rare,$0.57
Jetpack,Foil,Uncommon,$0.57
Follower of the Way (Hyperspace),Normal,Common,$0.57
HWK-290 Freighter (Hyperspace),Normal,Common,$0.57
Guavian Antagonizer (Hyperspace),Normal,Common,$0.57
Give In to Your Anger,Normal,Rare,$0.56
Zorii Bliss - Valiant Smuggler,Normal,Rare,$0.55
Doctor Aphra - Rapacious Archaeologist (Hyperspace),Normal,Rare,$0.55
Mercenary Company (Hyperspace),Normal,Common,$0.55
Mystic Reflection,Normal,Rare,$0.54
Fell the Dragon,Foil,Uncommon,$0.54
Ephant Mon - Head of Security,Normal,Rare,$0.54
General Rieekan - Defensive Strategist,Normal,Rare,$0.54
Commission,Foil,Uncommon,$0.54
Frozen in Carbonite,Foil,Uncommon,$0.54
Rickety Quadjumper (Hyperspace),Normal,Common,$0.54
Outland TIE Vanguard (Hyperspace),Normal,Common,$0.54
Reckless Gunslinger (Hyperspace),Normal,Common,$0.54
Let the Wookiee Win,Normal,Rare,$0.53
Hunter - Outcast Sergeant (Hyperspace),Normal,Rare,$0.53
Rhokai Gunship (Hyperspace),Normal,Common,$0.53
Desperate Attack (Hyperspace),Normal,Common,$0.53
Enterprising Lackeys,Normal,Rare,$0.52
Kihraxz Heavy Fighter,Foil,Uncommon,$0.52
Relentless Pursuit,Foil,Common,$0.52
Gentle Giant (Hyperspace),Normal,Common,$0.52
Price on Your Head (Hyperspace),Normal,Common,$0.52
Relentless Pursuit (Hyperspace),Normal,Common,$0.52
Bo-Katan Kryze - Princess in Exile,Normal,Rare,$0.51
Imprisoned,Normal,Rare,$0.51
Midnight Repairs (Hyperspace),Foil,Uncommon,$0.51
Rose Tico - Dedicated to the Cause,Foil,Uncommon,$0.50
Salacious Crumb - Obnoxious Pet,Foil,Uncommon,$0.50
Crosshair - Following Orders,Foil,Uncommon,$0.50
Jabba's Rancor - Pateesa,Foil,Uncommon,$0.50
Sundari Peacekeeper,Foil,Uncommon,$0.50
Cassian Andor - Rebellions Are Built On Hope,Foil,Uncommon,$0.50
Cripple Authority,Foil,Uncommon,$0.50
Unrefusable Offer,Normal,Rare,$0.50
The Client - Dictated by Discretion (Hyperspace),Foil,Uncommon,$0.50
Midnight Repairs (Hyperspace),Normal,Uncommon,$0.50
Vigilant Pursuit Craft (Hyperspace),Normal,Common,$0.50
Top Target (Hyperspace),Foil,Uncommon,$0.50
Fell the Dragon (Hyperspace),Foil,Uncommon,$0.50
Crosshair - Following Orders (Hyperspace),Foil,Uncommon,$0.50
Pirate Battle Tank (Hyperspace),Normal,Common,$0.50
Adelphi Patrol Wing (Hyperspace),Foil,Common,$0.50
Bravado (Hyperspace),Foil,Uncommon,$0.50
Enterprising Lackeys,Foil,Rare,$0.49
IG-11 - I Cannot Be Captured,Foil,Uncommon,$0.49
Enfys Nest - Marauder,Foil,Uncommon,$0.49
No Bargain (Hyperspace),Foil,Common,$0.49
Kuiil - I Have Spoken,Foil,Uncommon,$0.48
Give In to Your Anger,Normal,Rare,$0.48
Ketsu Onyo - Old Friend,Foil,Uncommon,$0.48
Unrefusable Offer,Normal,Rare,$0.48
Death Mark (Hyperspace),Normal,Common,$0.48
Resourceful Pursuers (Hyperspace),Foil,Common,$0.48
Bounty Guild Initiate (Hyperspace),Normal,Common,$0.48
Lom Pyke - Dealer in Truths,Normal,Rare,$0.47
Bo-Katan Kryze - Fighting For Mandalore,Foil,Uncommon,$0.47
Stolen Landspeeder,Normal,Rare,$0.47
Daring Raid,Foil,Common,$0.47
Lurking TIE Phantom,Foil,Uncommon,$0.47
Clone Deserter (Hyperspace),Normal,Common,$0.47
Clan Challengers (Hyperspace),Normal,Common,$0.47
Lom Pyke - Dealer in Truths,Normal,Rare,$0.46
General Rieekan - Defensive Strategist,Normal,Rare,$0.46
Zorii Bliss - Valiant Smuggler,Normal,Rare,$0.46
Altering the Deal,Normal,Rare,$0.46
No Bargain (Hyperspace),Normal,Common,$0.46
Kylo Ren - Rash and Deadly,Normal,Rare,$0.45
Doctor Pershing - Experimenting With Life,Normal,Rare,$0.45
Wild Rancor,Normal,Rare,$0.45
Reckless Gunslinger,Foil,Common,$0.45
Guild Target,Foil,Uncommon,$0.45
Zorii Bliss - Valiant Smuggler,Foil,Rare,$0.45
Mandalorian Warrior,Foil,Common,$0.45
Vambrace Grappleshot (Hyperspace),Normal,Common,$0.45
Hunter of the Haxion Brood (Hyperspace),Normal,Common,$0.45
Smuggler's Starfighter,Foil,Common,$0.44
Omega - Part of the Squad,Normal,Rare,$0.43
Han Solo - Worth the Risk (Hyperspace),Normal,Common,$0.43
Warzone Lieutenant (Hyperspace),Normal,Common,$0.43
Moment of Glory (Hyperspace),Normal,Common,$0.43
Grey Squadron Y-Wing (Hyperspace),Normal,Common,$0.43
Cassian Andor - Rebellions Are Built On Hope,Normal,Uncommon,$0.42
Pillage,Foil,Common,$0.42
Village Protectors (Hyperspace),Normal,Common,$0.42
Covert Strength (Hyperspace),Normal,Common,$0.42
Discerning Veteran (Hyperspace),Normal,Common,$0.42
Sugi - Hired Guardian,Normal,Rare,$0.41
Bo-Katan Kryze - Fighting For Mandalore,Normal,Uncommon,$0.41
Clan Wren Rescuer (Hyperspace),Normal,Common,$0.41
Moisture Farmer (Hyperspace),Normal,Common,$0.41
House Kast Soldier (Hyperspace),Normal,Common,$0.41
Covetous Rivals (Hyperspace),Normal,Common,$0.41
Look the Other Way (Hyperspace),Normal,Common,$0.41
Synara San - Loyal to Kragan,Foil,Uncommon,$0.40
Moisture Farmer,Foil,Common,$0.40
Spark of Hope,Foil,Uncommon,$0.40
Desperado Freighter,Foil,Common,$0.40
L3-37 - Droid Revolutionary,Normal,Uncommon,$0.40
Wanted,Foil,Common,$0.40
Kragan Gorr - Warbird Captain,Normal,Rare,$0.40
Remote Village // Experience (Hyperspace),Normal,Common,$0.40
Kuiil - I Have Spoken (Hyperspace),Normal,Uncommon,$0.40
Crosshair - Following Orders (Hyperspace),Normal,Uncommon,$0.40
Remnant Reserves (Hyperspace),Normal,Uncommon,$0.40
Echo - Restored (Hyperspace),Normal,Uncommon,$0.40
Enforced Loyalty (Hyperspace),Normal,Uncommon,$0.40
Bounty Hunter's Quarry (Hyperspace),Normal,Uncommon,$0.40
Price on Your Head (Hyperspace),Foil,Common,$0.40
Bo-Katan Kryze - Fighting For Mandalore (Hyperspace),Normal,Uncommon,$0.40
Hunter of the Haxion Brood (Hyperspace),Foil,Common,$0.40
Coruscant Dissident (Hyperspace),Normal,Uncommon,$0.40
Cloud-Rider (Hyperspace),Foil,Common,$0.40
Enticing Reward (Hyperspace),Normal,Uncommon,$0.40
Relentless Pursuit (Hyperspace),Foil,Common,$0.40
Toro Calican - Ambitious Upstart (Hyperspace),Normal,Uncommon,$0.40
Underworld Thug (Hyperspace),Foil,Common,$0.40
Ma Klounkee,Foil,Common,$0.39
Wroshyr Tree Tender (Hyperspace),Normal,Common,$0.39
Death Watch Loyalist (Hyperspace),Normal,Common,$0.39
Twin Pod Cloud Car (Hyperspace),Normal,Common,$0.39
The Client - Dictated by Discretion,Foil,Uncommon,$0.38
Enterprising Lackeys,Normal,Rare,$0.38
Altering the Deal,Normal,Rare,$0.38
Supercommando Squad (Hyperspace),Normal,Common,$0.38
Val - Loyal to the End,Normal,Rare,$0.37
Survivors' Gauntlet,Normal,Rare,$0.37
Enforced Loyalty,Foil,Uncommon,$0.37
Nite Owl Skirmisher (Hyperspace),Normal,Common,$0.37
Doctor Pershing - Experimenting With Life,Normal,Rare,$0.36
Sugi - Hired Guardian,Normal,Rare,$0.36
Ephant Mon - Head of Security,Normal,Rare,$0.36
Mercenary Gunship,Foil,Uncommon,$0.36
Heroic Renegade (Hyperspace),Normal,Common,$0.36
Desperado Freighter (Hyperspace),Normal,Common,$0.36
Criminal Muscle (Hyperspace),Normal,Common,$0.36
Protector of the Throne (Hyperspace),Normal,Common,$0.36
Doctor Aphra - Rapacious Archaeologist,Normal,Rare,$0.35
Sundari Peacekeeper,Normal,Uncommon,$0.35
Spare the Target,Foil,Uncommon,$0.35
Altering the Deal,Normal,Rare,$0.35
Remnant Science Facility // Experience (Hyperspace),Normal,Common,$0.35
Hunting Nexu (Hyperspace),Normal,Common,$0.35
Wookiee Warrior (Hyperspace),Normal,Common,$0.35
Clan Saxon Gauntlet,Foil,Uncommon,$0.34
Foundling,Foil,Common,$0.34
Evidence of the Crime,Normal,Rare,$0.34
Kihraxz Heavy Fighter (Hyperspace),Normal,Uncommon,$0.34
Clan Wren Rescuer,Foil,Common,$0.33
Coruscant Dissident,Foil,Uncommon,$0.33
Hylobon Enforcer (Hyperspace),Normal,Common,$0.33
Reputable Hunter (Hyperspace),Normal,Common,$0.33
Slaver's Freighter (Hyperspace),Normal,Common,$0.33
Clone Deserter,Foil,Common,$0.32
Discerning Veteran,Foil,Common,$0.32
Protector of the Throne,Foil,Common,$0.32
Nevarro City // Experience (Hyperspace),Normal,Common,$0.32
Nevarro City // Shield (Hyperspace),Normal,Common,$0.32
Public Enemy (Hyperspace),Normal,Common,$0.32
Modded Cohort (Hyperspace),Normal,Common,$0.32
Adelphi Patrol Wing (Hyperspace),Normal,Common,$0.32
Embo - Stoic and Resolute,Foil,Uncommon,$0.31
Outland TIE Vanguard,Foil,Common,$0.31
Lurking TIE Phantom,Normal,Uncommon,$0.31
Pyke Sentinel (Hyperspace),Normal,Common,$0.31
Foundling (Hyperspace),Normal,Common,$0.31
Disabling Fang Fighter (Hyperspace),Normal,Common,$0.31
Liberated Slaves (Hyperspace),Foil,Common,$0.31
Smuggler's Starfighter (Hyperspace),Normal,Common,$0.31
Crosshair - Following Orders,Normal,Uncommon,$0.30
Bounty Hunter's Quarry,Normal,Uncommon,$0.30
Punishing One - Dengar's Jumpmaster,Normal,Uncommon,$0.30
Enticing Reward,Foil,Uncommon,$0.30
Jetpack,Normal,Uncommon,$0.30
Lady Proxima - White Worm Matriarch,Normal,Uncommon,$0.30
Jabba the Hutt - His High Exaltedness,Normal,Rare,$0.29
Midnight Repairs,Foil,Uncommon,$0.29
Cassian Andor - Rebellions Are Built On Hope,Normal,Uncommon,$0.29
Cripple Authority (Hyperspace),Normal,Uncommon,$0.29
Kintan Intimidator (Hyperspace),Normal,Common,$0.29
Surprise Strike (Hyperspace),Normal,Common,$0.29
Ruthless Assassin (Hyperspace),Normal,Common,$0.29
Concord Dawn Interceptors,Normal,Uncommon,$0.28
Death Watch Loyalist,Foil,Common,$0.28
House Kast Soldier,Foil,Common,$0.28
L3-37 - Droid Revolutionary,Foil,Uncommon,$0.28
Coronet City // Shield (Hyperspace),Normal,Common,$0.28
Trandoshan Hunters (Hyperspace),Normal,Common,$0.28
Fugitive Wookiee (Hyperspace),Normal,Common,$0.28
Wanted (Hyperspace),Normal,Common,$0.28
Spark of Hope,Normal,Uncommon,$0.27
Outlaw Corona,Foil,Common,$0.27
Bravado,Foil,Uncommon,$0.27
Lurking TIE Phantom,Normal,Uncommon,$0.27
4-LOM - Bounty Hunter for Hire,Normal,Uncommon,$0.27
Coronet City // Shield (Hyperspace),Normal,Common,$0.27
Cargo Juggernaut (Hyperspace),Normal,Common,$0.27
Collections Starhopper (Hyperspace),Normal,Common,$0.27
Concord Dawn Interceptors,Normal,Uncommon,$0.26
Vambrace Grappleshot,Foil,Common,$0.26
Rival's Fall,Foil,Common,$0.26
Spark of Hope,Normal,Uncommon,$0.26
Collections Starhopper,Foil,Common,$0.26
Valiant Assault Ship,Foil,Uncommon,$0.26
Surprise Strike,Foil,Common,$0.26
Boba Fett - Daimyo (Hyperspace),Normal,Common,$0.26
Coronet City // Experience (Hyperspace),Normal,Common,$0.26
Bounty Posting (Hyperspace),Normal,Uncommon,$0.26
Rey - More Than a Scavenger,Normal,Common,$0.25
Hunter - Outcast Sergeant,Normal,Rare,$0.25
Doctor Pershing - Experimenting With Life,Normal,Rare,$0.25
Pyke Sentinel,Foil,Common,$0.25
Clan Saxon Gauntlet,Normal,Uncommon,$0.25
Village Protectors,Foil,Common,$0.25
Niima Outpost Constables,Normal,Common,$0.25
Covert Strength,Normal,Common,$0.25
Fell the Dragon,Normal,Uncommon,$0.25
Salacious Crumb - Obnoxious Pet,Normal,Uncommon,$0.25
Salacious Crumb - Obnoxious Pet,Normal,Uncommon,$0.25
Clone Deserter,Normal,Common,$0.25
Modded Cohort,Foil,Common,$0.25
